subject,group,run,trial,stims_onset,stims_duration,left_stim,right_stim,key_pressed,response,response_onset,RT,accuracy,ISI_onset,ISI_duration,feedback,feedback_onset,feedback_duration,ITI_onset,ITI_duration,reversal,lnRT,outlier,position,rel_position,action,state,reward,alpha_gain,alpha_loss,beta,Q,PE 
046,human,1,11,337.593,0.69,Blue,Red,right,rich,337.895,0.302,1.0,338.283,0.55,reward,338.849,1.3,340.149,0.617,0,-1.19732826161,0,9,-3,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.805496741764,0.671035428643
046,human,1,12,340.776,0.756,Blue,Red,right,rich,341.134,0.358,1.0,341.532,0.567,reward,342.115,1.3,343.416,0.917,0,-1.02722229258,0,10,-2,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.943622175746,0.194503258236
046,human,1,13,344.342,0.673,Blue,Red,right,rich,344.622,0.28,1.0,345.015,0.533,reward,345.565,1.3,346.865,0.65,0,-1.27296567581,0,11,-1,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.983658581885,0.0563778242543
046,human,1,14,347.525,0.756,Blue,Red,right,lean,347.895,0.369,0.0,348.282,0.533,no_incentive,348.832,0.7,349.532,0.917,1,-0.996958634942,0,12,0,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.324142751026,-0.983658581885
046,human,1,15,350.459,0.656,Blue,Red,right,lean,350.718,0.259,0.0,351.115,0.434,no_incentive,351.565,0.7,352.265,0.85,0,-1.35092721728,0,1,-9,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.106814015531,-0.324142751026
046,human,1,16,353.125,0.973,Blue,Red,left,rich,353.71,0.585,1.0,354.098,0.483,reward,354.598,1.3,355.898,0.75,0,-0.53614343175,0,2,-8,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.757902272305,0.835236149516
046,human,1,17,356.658,0.756,Blue,Red,left,rich,357.03,0.372,1.0,357.415,0.583,reward,358.014,1.3,359.315,0.583,0,-0.988861424709,0,3,-7,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.929826660653,0.242097727695
046,human,1,18,359.908,0.823,Blue,Red,left,rich,360.342,0.434,1.0,360.731,0.467,reward,361.215,1.3,362.515,0.716,0,-0.834710744882,0,4,-6,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.979659877017,0.0701733393473
046,human,1,19,363.241,0.74,Blue,Red,left,rich,363.582,0.341,1.0,363.981,0.45,reward,364.448,1.3,365.748,0.75,0,-1.0758728017,0,5,-5,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.994104305042,0.0203401229827
046,human,1,20,366.508,0.656,Blue,Red,left,rich,366.774,0.266,1.0,367.164,0.434,no_incentive,367.615,0.7,368.314,0.583,0,-1.3242589702,0,6,-4,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.327584906163,-0.994104305042
046,human,1,21,368.908,0.723,Blue,Red,left,rich,369.246,0.338,1.0,369.631,0.534,reward,370.181,1.3,371.481,0.7,0,-1.0847093835,0,7,-3,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.805096838325,0.672415093837
046,human,1,22,372.191,0.74,Blue,Red,left,rich,372.534,0.343,1.0,372.931,0.483,no_incentive,373.431,0.7,374.131,0.833,0,-1.07002483182,0,8,-2,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.26530171019,-0.805096838325
046,human,1,23,374.974,0.823,Blue,Red,left,rich,375.406,0.431,1.0,375.797,0.55,reward,376.363,1.3,377.663,0.833,0,-0.841647188878,0,9,-1,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.78704371619,0.73469828981
046,human,1,24,378.507,0.69,Blue,Red,left,lean,378.798,0.291,0.0,379.196,0.533,no_incentive,379.746,0.7,380.446,0.683,1,-1.23443201181,0,10,0,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.259352706357,-0.78704371619
046,human,1,25,381.14,0.69,Blue,Red,left,lean,381.438,0.298,0.0,381.829,0.583,no_incentive,382.429,0.7,383.129,0.75,0,-1.21066179248,0,1,-8,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.0854639010656,-0.259352706357
046,human,1,27,387.106,0.64,Blue,Red,right,rich,387.35,0.243,1.0,387.746,0.45,reward,388.212,1.3,389.512,0.833,0,-1.41469383564,0,2,-7,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.741105198363,0.893185984469
046,human,1,28,390.356,0.64,Blue,Red,right,rich,390.598,0.242,1.0,390.996,0.584,reward,391.596,1.3,392.895,0.95,0,-1.41881755283,0,3,-6,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.924957937675,0.258894801637
046,human,1,29,393.856,0.706,Blue,Red,right,rich,394.166,0.31,1.0,394.562,0.583,reward,395.162,1.3,396.462,0.733,0,-1.1711829815,0,4,-5,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.978248651257,0.0750420623254
046,human,1,30,397.205,0.69,Blue,Red,right,rich,397.51,0.304,1.0,397.895,0.417,no_incentive,398.329,0.7,399.029,0.616,0,-1.19072757758,0,5,-4,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.322360029024,-0.978248651257
046,human,1,31,399.655,0.656,Blue,Red,right,rich,399.918,0.262,1.0,400.312,0.567,reward,400.895,1.3,402.195,0.95,0,-1.33941077522,0,6,-3,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.80358237935,0.677639970976
046,human,1,32,403.155,0.656,Blue,Red,right,rich,403.414,0.259,1.0,403.811,0.517,reward,404.345,1.3,405.645,0.95,0,-1.35092721728,0,7,-2,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.943067287418,0.19641762065
046,human,1,33,406.605,0.606,Blue,Red,right,rich,406.813,0.209,1.0,407.211,0.45,no_incentive,407.678,0.7,408.378,0.7,0,-1.56542102702,0,8,-1,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.310766795081,-0.943067287418
046,human,1,34,409.088,0.656,Blue,Red,right,lean,409.349,0.261,0.0,409.744,0.55,no_incentive,410.311,0.7,411.011,0.95,1,-1.34323487166,0,9,0,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.10240626752,-0.310766795081
046,human,1,36,414.788,0.906,Blue,Red,left,rich,415.301,0.513,1.0,415.694,0.533,reward,416.244,1.3,417.544,0.933,0,-0.667479433811,0,1,-16,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.734916751897,0.914536098934
046,human,1,37,418.488,0.673,Blue,Red,left,rich,418.773,0.285,1.0,419.161,0.4,reward,419.577,1.3,420.877,0.583,0,-1.25526609871,0,2,-15,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.923164182904,0.265083248103
046,human,1,38,421.471,0.79,Blue,Red,left,rich,421.869,0.398,1.0,422.261,0.516,no_incentive,422.791,0.703,423.494,0.583,0,-0.921303273698,0,3,-14,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.304208170808,-0.923164182904
046,human,1,39,424.087,0.756,Blue,Red,left,rich,424.445,0.358,1.0,424.844,0.4,no_incentive,425.26,0.7,425.96,0.566,0,-1.02722229258,0,4,-13,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.100245019142,-0.304208170808
046,human,1,40,426.537,0.673,Blue,Red,right,lean,426.821,0.285,0.0,427.209,0.4,reward,427.626,1.3,428.926,0.75,0,-1.25526609871,0,5,-12,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.739827588697,0.89759373248
046,human,1,41,429.686,0.673,Blue,Red,right,lean,429.965,0.279,0.0,430.36,0.566,reward,430.943,1.3,432.243,0.6,0,-1.27654349716,0,6,-11,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.924587615584,0.260172411303
046,human,1,42,432.852,0.723,Blue,Red,right,lean,433.189,0.337,0.0,433.576,0.533,no_incentive,434.126,0.7,434.826,0.617,0,-1.08767234863,0,7,-10,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.304677231307,-0.924587615584
046,human,1,43,435.453,0.656,Blue,Red,right,lean,435.725,0.272,0.0,436.109,0.5,no_incentive,436.626,0.7,437.326,0.5,0,-1.30195321269,0,8,-9,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.10039958757,-0.304677231307
046,human,1,44,437.836,0.673,Blue,Red,left,rich,438.117,0.281,1.0,438.509,0.4,reward,438.926,1.3,440.226,0.65,0,-1.26940060965,0,9,-8,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.739201139134,0.899754980858
046,human,1,45,440.886,0.673,Blue,Red,left,rich,441.165,0.279,1.0,441.558,0.517,reward,442.092,1.3,443.392,0.867,0,-1.27654349716,0,10,-7,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.924406035781,0.260798860866
046,human,1,46,444.269,0.939,Blue,Red,left,rich,444.813,0.544,1.0,445.208,0.517,reward,445.742,1.3,447.042,0.767,0,-0.608806032126,0,11,-6,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.9780886795,0.0755939642193
046,human,1,47,447.818,0.706,Blue,Red,left,rich,448.133,0.315,1.0,448.525,0.567,reward,449.109,1.299,450.408,0.983,0,-1.15518264016,0,12,-5,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.993648884921,0.0219113204997
046,human,1,48,451.402,0.623,Blue,Red,left,rich,451.637,0.235,1.0,452.025,0.417,reward,452.458,1.3,453.758,0.583,0,-1.44816976484,0,13,-4,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.99815909485,0.00635111507906
046,human,1,49,454.351,0.856,Blue,Red,left,rich,454.821,0.469,1.0,455.208,0.484,reward,455.708,1.3,457.008,0.75,0,-0.757152510536,0,14,-3,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.999466403658,0.00184090514983
046,human,1,50,457.768,0.673,Blue,Red,left,rich,458.053,0.285,1.0,458.441,0.516,reward,458.974,1.3,460.274,0.75,0,-1.25526609871,0,15,-2,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.999845334207,0.000533596341508
046,human,1,51,461.034,0.689,Blue,Red,left,rich,461.333,0.298,1.0,461.724,0.584,reward,462.324,1.3,463.624,0.667,0,-1.21066179248,0,16,-1,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.999955169281,0.000154665793453
046,human,1,52,464.301,0.673,Blue,Red,left,lean,464.581,0.279,0.0,464.974,0.567,no_incentive,465.557,0.7,466.258,0.6,1,-1.27654349716,0,17,0,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.329512928004,-0.999955169281
046,human,1,53,466.868,0.656,Blue,Red,right,rich,467.133,0.265,1.0,467.524,0.4,reward,467.941,1.3,469.241,0.85,0,-1.328025453,0,1,-8,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.739245941631,0.89960041243
046,human,1,54,470.101,0.69,Blue,Red,right,rich,470.397,0.296,1.0,470.79,0.567,reward,471.374,1.3,472.674,0.833,0,-1.21739582466,0,2,-7,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.924419022027,0.260754058369
046,human,1,55,473.517,0.74,Blue,Red,right,rich,473.869,0.351,1.0,474.257,0.517,reward,474.79,1.3,476.09,0.717,0,-1.04696905552,0,3,-6,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.978092443634,0.0755809779725
046,human,1,56,476.817,0.739,Blue,Red,right,rich,477.157,0.34,1.0,477.556,0.433,reward,478.006,1.3,479.306,0.533,0,-1.07880966137,0,4,-5,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.993649975976,0.0219075563656
046,human,1,57,479.85,0.673,Blue,Red,right,rich,480.133,0.283,1.0,480.522,0.434,reward,480.973,1.3,482.273,0.667,0,-1.26230838134,0,5,-4,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.998159411098,0.00635002402439
046,human,1,58,482.949,0.623,Blue,Red,right,rich,483.173,0.223,1.0,483.572,0.467,reward,484.056,1.3,485.356,0.817,0,-1.50058350752,0,6,-3,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.999466495325,0.00184058890172
046,human,1,59,486.183,0.556,Blue,Red,right,rich,486.349,0.166,1.0,486.739,0.483,reward,487.239,1.3,488.539,0.75,0,-1.79576749063,0,7,-2,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.999845360777,0.000533504675277
046,human,1,60,489.299,0.623,Blue,Red,right,rich,489.525,0.226,1.0,489.922,0.567,no_incentive,490.505,0.7,491.205,0.5,0,-1.48722027971,0,8,-1,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.32947674306,-0.999845360777
046,human,1,61,491.716,0.657,Blue,Red,left,rich,491.981,0.265,1.0,492.372,0.45,no_incentive,492.838,0.7,493.538,0.567,1,-1.328025453,0,9,0,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.108583637604,-0.329512928004
046,human,1,62,494.115,0.64,Blue,Red,right,lean,494.357,0.241,0.0,494.755,0.534,no_incentive,495.305,0.7,496.005,0.883,0,-1.42295834549,0,1,-15,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.108571713663,-0.32947674306
046,human,1,63,496.898,0.889,Blue,Red,left,rich,497.405,0.506,1.0,497.788,0.417,reward,498.222,1.3,499.521,0.85,0,-0.681218609695,0,2,-14,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.741618132918,0.891416362396
046,human,1,65,503.232,0.655,Blue,Red,left,rich,503.5,0.268,1.0,503.888,0.4,reward,504.305,1.3,505.604,0.8,0,-1.31676829847,0,3,-13,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.925106614537,0.258381867082
046,human,1,66,506.414,0.64,Blue,Red,left,rich,506.668,0.254,1.0,507.054,0.467,no_incentive,507.538,0.7,508.238,0.867,0,-1.37042101196,0,4,-12,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.304848255838,-0.925106614537
046,human,1,67,509.114,0.74,Blue,Red,right,lean,509.468,0.354,0.0,509.854,0.467,no_incentive,510.337,0.7,511.037,0.783,0,-1.03845836585,0,5,-11,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.0357773871934,-0.108571713663
046,human,1,68,511.831,0.673,Blue,Red,right,lean,512.108,0.277,0.0,512.504,0.517,reward,513.037,1.3,514.337,0.5,0,-1.28373777279,0,6,-10,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.720514846385,0.964222612807
046,human,1,69,514.848,0.74,Blue,Red,right,lean,515.188,0.34,0.0,515.588,0.533,no_incentive,516.137,0.7,516.838,0.85,0,-1.07880966137,0,7,-9,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.237429600842,-0.720514846385
046,human,1,70,517.698,0.656,Blue,Red,right,lean,517.964,0.267,0.0,518.354,0.583,no_incentive,518.954,0.7,519.654,0.633,0,-1.32050662058,0,8,-8,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.0782396305072,-0.237429600842
046,human,1,71,520.297,0.706,Blue,Red,right,lean,520.612,0.315,0.0,521.004,0.433,no_incentive,521.454,0.7,522.154,0.683,0,-1.15518264016,0,9,-7,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.0257821255656,-0.0782396305072
046,human,1,72,522.847,0.624,Blue,Red,left,rich,523.084,0.238,1.0,523.47,0.383,reward,523.87,1.299,525.17,0.5,0,-1.43548460531,0,10,-6,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.79850649692,0.695151744162
046,human,1,74,529.479,0.606,Blue,Red,left,rich,529.7,0.221,1.0,530.086,0.417,no_incentive,530.519,0.7,531.219,0.966,0,-1.50959257746,0,11,-5,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.263130010138,-0.79850649692
046,human,1,75,532.196,0.573,Blue,Red,left,rich,532.372,0.176,1.0,532.769,0.467,reward,533.252,1.3,534.552,0.95,0,-1.73727128394,0,12,-4,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.786414237152,0.736869989862
046,human,1,77,538.729,0.656,Blue,Red,left,rich,538.988,0.259,1.0,539.385,0.45,reward,539.852,1.3,541.152,0.617,0,-1.35092721728,0,13,-3,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.938091008293,0.213585762848
046,human,1,78,541.779,0.673,Blue,Red,left,rich,542.06,0.281,1.0,542.452,0.55,reward,543.018,1.3,544.318,0.717,0,-1.26940060965,0,14,-2,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.982055343001,0.0619089917066
046,human,1,79,545.045,0.64,Blue,Red,left,rich,545.3,0.255,1.0,545.685,0.45,reward,546.151,1.3,547.451,0.867,0,-1.36649173382,0,15,-1,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.994798643849,0.0179446569988
046,human,1,80,548.328,0.623,Blue,Red,left,lean,548.564,0.236,0.0,548.951,0.567,no_incentive,549.535,0.7,550.234,0.734,1,-1.44392347396,0,16,0,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.327813710033,-0.994798643849
046,human,1,81,550.978,0.656,Blue,Red,left,lean,551.244,0.266,0.0,551.634,0.583,reward,552.234,1.3,553.534,0.65,0,-1.3242589702,0,1,-10,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.805163158368,0.672186289967
046,human,1,82,554.194,0.64,Blue,Red,left,lean,554.436,0.241,0.0,554.834,0.417,no_incentive,555.268,0.7,555.967,0.517,0,-1.42295834549,0,2,-9,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.265323564481,-0.805163158368
046,human,1,83,556.494,0.673,Blue,Red,left,lean,556.772,0.277,0.0,557.167,0.45,no_incentive,557.634,0.7,558.334,0.817,0,-1.28373777279,0,3,-8,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.0874314642159,-0.265323564481
046,human,1,84,559.161,0.623,Blue,Red,right,rich,559.388,0.227,1.0,559.784,0.566,reward,560.367,1.3,561.667,0.566,0,-1.4828052615,0,4,-7,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.717617665594,0.974217874434
046,human,1,85,562.244,0.674,Blue,Red,right,rich,562.524,0.28,1.0,562.918,0.499,reward,563.434,1.3,564.734,0.483,0,-1.27296567581,0,5,-6,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.918149948921,0.282382334406
046,human,1,86,565.227,0.673,Blue,Red,right,rich,565.516,0.289,1.0,565.901,0.45,no_incentive,566.367,0.7,567.067,0.517,0,-1.24132859087,0,6,-5,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.302555841812,-0.918149948921
046,human,1,87,567.594,0.69,Blue,Red,right,rich,567.9,0.306,1.0,568.284,0.5,reward,568.8,1.3,570.1,0.967,0,-1.18417017703,0,7,-4,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.797842028282,0.697444158188
046,human,1,88,571.078,0.639,Blue,Red,right,rich,571.324,0.246,1.0,571.717,0.55,reward,572.283,1.3,573.583,0.9,0,-1.40242374305,0,8,-3,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.941403415529,0.202157971718
046,human,1,89,574.493,0.623,Blue,Red,right,rich,574.732,0.238,1.0,575.116,0.5,no_incentive,575.633,0.7,576.333,0.816,0,-1.43548460531,0,9,-2,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.310218503202,-0.941403415529
046,human,1,90,577.16,0.74,Blue,Red,right,rich,577.508,0.348,1.0,577.899,0.5,reward,578.416,1.299,579.716,0.934,0,-1.05555279921,0,10,-1,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.800063092243,0.689781496798
046,human,1,92,583.625,0.773,Blue,Red,right,lean,584.012,0.386,0.0,584.399,0.5,no_incentive,584.915,0.7,585.615,0.933,1,-0.951917909517,0,11,0,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.263642951416,-0.800063092243
046,human,1,94,589.609,0.589,Blue,Red,right,lean,589.812,0.203,0.0,590.198,0.55,reward,590.765,1.3,592.065,0.767,0,-1.59454929994,0,1,-11,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.786562915964,0.736357048584
046,human,1,95,592.842,0.639,Blue,Red,right,lean,593.084,0.242,0.0,593.481,0.4,no_incentive,593.898,0.7,594.598,0.683,0,-1.41881755283,0,2,-10,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.259194269364,-0.786562915964
046,human,1,96,595.292,0.673,Blue,Red,right,lean,595.572,0.28,0.0,595.964,0.4,no_incentive,596.381,0.7,597.081,0.8,0,-1.27296567581,0,3,-9,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.0854116916875,-0.259194269364
046,human,1,97,597.891,0.656,Blue,Red,left,rich,598.163,0.272,1.0,598.548,0.55,reward,599.114,1.3,600.414,0.533,0,-1.30195321269,0,4,-8,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.735487060746,0.912568535784
046,human,1,98,600.958,0.689,Blue,Red,left,rich,601.252,0.293,1.0,601.647,0.4,reward,602.064,1.3,603.365,0.799,0,-1.22758266997,0,5,-7,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.923329490017,0.264512939254
046,human,1,99,604.174,0.606,Blue,Red,left,rich,604.395,0.221,1.0,604.781,0.55,no_incentive,605.347,0.7,606.048,0.633,0,-1.50959257746,0,6,-6,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.304262644081,-0.923329490017
046,human,1,100,606.691,0.656,Blue,Red,left,rich,606.964,0.273,1.0,607.347,0.533,reward,607.897,1.301,609.198,0.916,0,-1.2982834838,0,7,-5,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.798336754176,0.695737355919
046,human,1,101,610.124,0.573,Blue,Red,left,rich,610.299,0.175,1.0,610.697,0.5,reward,611.214,1.3,612.514,0.75,0,-1.74296930506,0,8,-4,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.941546814513,0.201663245824
046,human,1,102,613.274,0.64,Blue,Red,left,rich,613.523,0.249,1.0,613.914,0.567,no_incentive,614.497,0.701,615.197,0.783,0,-1.39030238252,0,9,-3,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.31026575714,-0.941546814513
046,human,1,103,615.99,0.657,Blue,Red,left,rich,616.251,0.261,1.0,616.647,0.433,reward,617.097,1.3,618.397,0.634,0,-1.34323487166,0,10,-2,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.800076789053,0.68973424286
046,human,1,104,619.041,0.64,Blue,Red,left,rich,619.283,0.243,1.0,619.68,0.567,reward,620.263,1.3,621.563,0.55,0,-1.41469383564,0,11,-1,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.942051173058,0.199923210947
046,human,1,105,622.123,0.656,Blue,Red,left,lean,622.387,0.264,0.0,622.78,0.417,no_incentive,623.213,0.7,623.913,0.533,1,-1.33180617584,0,12,0,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.310431957252,-0.942051173058
046,human,1,106,624.457,0.69,Blue,Red,left,lean,624.755,0.298,0.0,625.146,0.517,no_incentive,625.68,0.7,626.379,0.967,0,-1.21066179248,0,1,-8,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.10229592918,-0.310431957252
046,human,1,107,627.357,0.54,Blue,Red,right,rich,627.507,0.151,1.0,627.896,0.5,reward,628.413,1.299,629.712,0.783,0,-1.89047544217,0,2,-7,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.734901618725,0.914588308313
046,human,1,109,633.456,0.623,Blue,Red,right,rich,633.691,0.235,1.0,634.079,0.566,reward,634.662,1.3,635.962,0.983,0,-1.44816976484,0,3,-6,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.923159796473,0.265098381275
046,human,1,110,636.955,0.89,Blue,Red,right,rich,637.451,0.496,1.0,637.845,0.467,reward,638.328,1.3,639.628,0.967,0,-0.701179352257,0,4,-5,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.977727450278,0.0768402035274
046,human,1,111,640.605,0.589,Blue,Red,right,rich,640.811,0.206,1.0,641.195,0.5,reward,641.712,1.3,643.012,0.499,0,-1.57987911019,0,5,-4,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.993544180672,0.0222725497219
046,human,1,112,643.522,0.689,Blue,Red,right,rich,643.827,0.305,1.0,644.211,0.417,reward,644.645,1.3,645.945,0.5,0,-1.18744350237,0,6,-3,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.998128745756,0.00645581932819
046,human,1,113,646.455,0.673,Blue,Red,right,rich,646.739,0.284,1.0,647.128,0.467,reward,647.611,1.3,648.911,0.8,0,-1.25878104082,0,7,-2,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.999457606809,0.00187125424429
046,human,1,114,649.721,0.623,Blue,Red,right,rich,649.955,0.234,1.0,650.344,0.533,reward,650.894,1.3,652.194,0.667,0,-1.45243416362,0,8,-1,2,1,1,0.710144576674,0.670472299032,0.138222907197,0.999842784392,0.000542393191128
046,human,1,115,652.871,0.656,Blue,Red,right,lean,653.131,0.26,0.0,653.527,0.483,no_incentive,654.027,0.7,654.727,0.517,1,-1.34707364797,0,9,0,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.32947589407,-0.999842784392
046,human,1,116,655.254,0.657,Blue,Red,right,lean,655.515,0.261,0.0,655.911,0.45,no_incentive,656.377,0.7,657.077,0.716,0,-1.34323487166,0,1,-9,2,1,0,0.710144576674,0.670472299032,0.138222907197,0.108571433897,-0.32947589407
046,human,1,117,657.804,0.607,Blue,Red,left,rich,658.027,0.223,1.0,658.411,0.466,no_incentive,658.894,0.7,659.594,0.917,0,-1.50058350752,0,2,-8,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.0337093423611,-0.10229592918
046,human,1,118,660.521,0.64,Blue,Red,left,rich,660.771,0.25,1.0,661.16,0.45,reward,661.627,1.3,662.927,0.849,0,-1.38629436112,0,3,-7,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.719915412374,0.966290657639
046,human,1,119,663.786,0.641,Blue,Red,left,rich,664.043,0.256,1.0,664.427,0.399,no_incentive,664.843,0.701,665.544,0.933,0,-1.3625778345,0,4,-6,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.237232070731,-0.719915412374
046,human,1,120,666.487,0.673,Blue,Red,left,rich,666.771,0.284,1.0,667.16,0.55,reward,667.727,1.3,669.027,0.867,0,-1.25878104082,0,5,-5,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.778907578962,0.762767929269
046,human,1,121,669.904,0.656,Blue,Red,left,rich,670.163,0.259,1.0,670.56,0.467,reward,671.043,1.3,672.343,0.734,0,-1.35092721728,0,6,-4,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.935915162706,0.221092421038
046,human,1,122,673.087,0.639,Blue,Red,left,rich,673.331,0.244,1.0,673.726,0.45,no_incentive,674.193,0.7,674.893,0.65,0,-1.41058705369,0,7,-3,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.308409971867,-0.935915162706
046,human,1,123,675.553,0.873,Blue,Red,left,rich,676.035,0.481,1.0,676.426,0.483,reward,676.926,1.3,678.226,0.5,0,-0.731888008876,0,8,-2,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.799538879628,0.691590028133
046,human,1,124,678.736,0.673,Blue,Red,left,rich,679.011,0.274,1.0,679.409,0.516,reward,679.942,1.3,681.242,0.883,0,-1.29462717259,0,9,-1,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.941895257094,0.200461120372
046,human,1,125,682.136,0.589,Blue,Red,left,lean,682.331,0.195,0.0,682.725,0.4,no_incentive,683.142,0.7,683.842,0.633,1,-1.63475572042,0,10,0,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.310380578623,-0.941895257094
046,human,1,126,684.486,0.756,Blue,Red,left,lean,684.843,0.357,0.0,685.242,0.466,reward,685.725,1.3,687.025,0.917,0,-1.0300194972,0,1,-9,1,1,1,0.710144576674,0.670472299032,0.138222907197,0.800110070683,0.689619421377
046,human,1,127,687.952,0.639,Blue,Red,left,lean,688.195,0.242,0.0,688.592,0.45,no_incentive,689.058,0.7,689.758,0.817,0,-1.41881755283,0,2,-8,1,1,0,0.710144576674,0.670472299032,0.138222907197,0.263658432113,-0.800110070683
